user,item,rating
899f9fcf22d04191a294da40f7cc0ade,engineering,10
899f9fcf22d04191a294da40f7cc0ade,college,2
899f9fcf22d04191a294da40f7cc0ade,telecommunications,5
899f9fcf22d04191a294da40f7cc0ade,college-major,2
899f9fcf22d04191a294da40f7cc0ade,technology,1
899f9fcf22d04191a294da40f7cc0ade,finance,1
899f9fcf22d04191a294da40f7cc0ade,career,2
89a24bd4dc934298999e77640158b690,leadership,6
89a24bd4dc934298999e77640158b690,technology,5
89a24bd4dc934298999e77640158b690,marketing-and-advertising,5
89a24bd4dc934298999e77640158b690,project-management,5
89aba19f6aca401abe9a9ffccfdac1a2,information-technology,6
89aba19f6aca401abe9a9ffccfdac1a2,computer,1
89aba19f6aca401abe9a9ffccfdac1a2,business,1
89aba19f6aca401abe9a9ffccfdac1a2,computer-science,1
89aba19f6aca401abe9a9ffccfdac1a2,technology,1
89aba19f6aca401abe9a9ffccfdac1a2,computer-software,1
89aba19f6aca401abe9a9ffccfdac1a2,accounting,1
89b0bf5521a64ea5a8b56895d36a96f9,technology,6
89b0bf5521a64ea5a8b56895d36a96f9,business,1
89b0bf5521a64ea5a8b56895d36a96f9,management,5
89b0bf5521a64ea5a8b56895d36a96f9,sales,5
89b0bf5521a64ea5a8b56895d36a96f9,finance,6
89b0bf5521a64ea5a8b56895d36a96f9,computer-software,1
89b0bf5521a64ea5a8b56895d36a96f9,internships,6
89b0bf5521a64ea5a8b56895d36a96f9,marketing,6
89b0bf5521a64ea5a8b56895d36a96f9,information-technology,1
89b0bf5521a64ea5a8b56895d36a96f9,psychology,1
89b0bf5521a64ea5a8b56895d36a96f9,music,1
89b0bf5521a64ea5a8b56895d36a96f9,college-major,1
89b0bf5521a64ea5a8b56895d36a96f9,leadership,1
89b894513c1e41e9b9a9c366eaf118a0,college,1
89b894513c1e41e9b9a9c366eaf118a0,engineer,1
89b894513c1e41e9b9a9c366eaf118a0,college-major,1
89b894513c1e41e9b9a9c366eaf118a0,doctor,1
89bc35eeb9104ba28ac689c703a41c67,engineering,1
89bc35eeb9104ba28ac689c703a41c67,project-management,1
89bc35eeb9104ba28ac689c703a41c67,computer-science,5
89bc35eeb9104ba28ac689c703a41c67,management,1
89bc35eeb9104ba28ac689c703a41c67,telecommunications,5
89d883fe7cd74ebbb9b95f53f440a8b9,leadership,5
89d883fe7cd74ebbb9b95f53f440a8b9,management,5
89d883fe7cd74ebbb9b95f53f440a8b9,education,5
89d883fe7cd74ebbb9b95f53f440a8b9,marketing,5
89ea8fc166844fa0aafb8df2144b8f74,project-management,5
89ea8fc166844fa0aafb8df2144b8f74,marketing,6
89ea8fc166844fa0aafb8df2144b8f74,leadership,5
89ea8fc166844fa0aafb8df2144b8f74,sports,1
89ea8fc166844fa0aafb8df2144b8f74,sales,5
89ea8fc166844fa0aafb8df2144b8f74,psychology,1
89ea8fc166844fa0aafb8df2144b8f74,finance,1
89ea8fc166844fa0aafb8df2144b8f74,science,1
89ffc7c3266344b68c2dbce832d102f6,marketing-and-advertising,1
89ffc7c3266344b68c2dbce832d102f6,career,2
89ffc7c3266344b68c2dbce832d102f6,marketing,1
89ffc7c3266344b68c2dbce832d102f6,medicine,2
89ffc7c3266344b68c2dbce832d102f6,teaching,5
89ffc7c3266344b68c2dbce832d102f6,computer,10
89ffc7c3266344b68c2dbce832d102f6,engineer,2
89ffc7c3266344b68c2dbce832d102f6,business,1
89ffc7c3266344b68c2dbce832d102f6,higher-education,3
89ffc7c3266344b68c2dbce832d102f6,engineering,5
89ffc7c3266344b68c2dbce832d102f6,nursing,1
89ffc7c3266344b68c2dbce832d102f6,computer-software,5
89ffc7c3266344b68c2dbce832d102f6,teacher,2
89ffc7c3266344b68c2dbce832d102f6,college,5
89ffc7c3266344b68c2dbce832d102f6,management,1
89ffc7c3266344b68c2dbce832d102f6,accounting,2
89ffc7c3266344b68c2dbce832d102f6,tech,1
89ffc7c3266344b68c2dbce832d102f6,college-major,1
89ffc7c3266344b68c2dbce832d102f6,art,1
89ffc7c3266344b68c2dbce832d102f6,technology,5
89ffc7c3266344b68c2dbce832d102f6,sales,1
89ffc7c3266344b68c2dbce832d102f6,education,2
89ffc7c3266344b68c2dbce832d102f6,career-choice,1
89ffc7c3266344b68c2dbce832d102f6,programming,4
89ffc7c3266344b68c2dbce832d102f6,career-counseling,1
89ffc7c3266344b68c2dbce832d102f6,doctor,5
89ffc7c3266344b68c2dbce832d102f6,college-advice,2
89ffc7c3266344b68c2dbce832d102f6,psychology,1
89ffc7c3266344b68c2dbce832d102f6,education-management,1
89ffc7c3266344b68c2dbce832d102f6,computer-science,5
89ffc7c3266344b68c2dbce832d102f6,information-technology,2
89ffc7c3266344b68c2dbce832d102f6,music,1
89ffc7c3266344b68c2dbce832d102f6,science,5
89ffc7c3266344b68c2dbce832d102f6,biology,1
89ffc7c3266344b68c2dbce832d102f6,law,1
8a187fa7f7e94a8392c074344b6e3a54,project-management,5
8a187fa7f7e94a8392c074344b6e3a54,business,5
8a187fa7f7e94a8392c074344b6e3a54,information-technology,5
8a187fa7f7e94a8392c074344b6e3a54,engineering,5
8a3d8d284906423e8250cbba8c3429a6,career-choice,1
8a3d8d284906423e8250cbba8c3429a6,financial-services,5
8a3d8d284906423e8250cbba8c3429a6,finance,8
8a3d8d284906423e8250cbba8c3429a6,college,2
8a3d8d284906423e8250cbba8c3429a6,career-counseling,1
8a4e8899afec48ce9df8b5bcabab2f25,leadership,5
8a4e8899afec48ce9df8b5bcabab2f25,career-choice,1
8a4e8899afec48ce9df8b5bcabab2f25,business,6
8a4e8899afec48ce9df8b5bcabab2f25,science,1
8a4e8899afec48ce9df8b5bcabab2f25,medicine,1
8a4e8899afec48ce9df8b5bcabab2f25,marketing,5
8a4e8899afec48ce9df8b5bcabab2f25,management,5
8a6b7136ae3e46ff9db0c527840a614e,engineering,1
8a6b7136ae3e46ff9db0c527840a614e,law,1
8a6b7136ae3e46ff9db0c527840a614e,project-management,6
8a6b7136ae3e46ff9db0c527840a614e,teaching,1
8a6b7136ae3e46ff9db0c527840a614e,computer-software,1
8a6b7136ae3e46ff9db0c527840a614e,career,1
8a6b7136ae3e46ff9db0c527840a614e,programming,2
8a6b7136ae3e46ff9db0c527840a614e,accounting,1
8a6b7136ae3e46ff9db0c527840a614e,management,2
8a8149d58abb4938824d2089dde70505,healthcare,1
8a8149d58abb4938824d2089dde70505,medicine,2
8a8149d58abb4938824d2089dde70505,college-major,1
8a8149d58abb4938824d2089dde70505,college,1
8a8149d58abb4938824d2089dde70505,biology,1
8a8149d58abb4938824d2089dde70505,nursing,2
8a83ebd257fb4881a2a65ae490e489ed,business,1
8a83ebd257fb4881a2a65ae490e489ed,higher-education,2
8a83ebd257fb4881a2a65ae490e489ed,college,2
8a83ebd257fb4881a2a65ae490e489ed,scholarships,1
8a83ebd257fb4881a2a65ae490e489ed,nursing,1
8a83ebd257fb4881a2a65ae490e489ed,college-advice,1
8a886ad0e8e04b2098313584def9a356,human-resources,5
8a886ad0e8e04b2098313584def9a356,college,5
8a886ad0e8e04b2098313584def9a356,college-advice,5
8a886ad0e8e04b2098313584def9a356,internships,5
8a886ad0e8e04b2098313584def9a356,project-management,5
8a9f7de2fdd54ca5a9ab82800855634f,business,5
8a9f7de2fdd54ca5a9ab82800855634f,college,5
8a9f7de2fdd54ca5a9ab82800855634f,accounting,5
8a9f7de2fdd54ca5a9ab82800855634f,finance,5
8aa7ba4c38aa4a2e88872c1fdad7d068,computer-software,3
8aa7ba4c38aa4a2e88872c1fdad7d068,information-technology,5
8aa7ba4c38aa4a2e88872c1fdad7d068,business,4
8aa7ba4c38aa4a2e88872c1fdad7d068,doctor,1
8aa7ba4c38aa4a2e88872c1fdad7d068,accounting,1
8aa7ba4c38aa4a2e88872c1fdad7d068,computer-science,3
8aa7ba4c38aa4a2e88872c1fdad7d068,career,1
8aa7ba4c38aa4a2e88872c1fdad7d068,teaching,1
8aa7ba4c38aa4a2e88872c1fdad7d068,engineering,2
8aa7ba4c38aa4a2e88872c1fdad7d068,engineer,2
8aa7ba4c38aa4a2e88872c1fdad7d068,tech,2
8aa7ba4c38aa4a2e88872c1fdad7d068,finance,2
8aa7ba4c38aa4a2e88872c1fdad7d068,computer,3
8aa7ba4c38aa4a2e88872c1fdad7d068,programming,4
8aa7ba4c38aa4a2e88872c1fdad7d068,marketing,1
8aa7ba4c38aa4a2e88872c1fdad7d068,law,1
8ab0430102544ff293c575979824fcf4,management,5
8ab0430102544ff293c575979824fcf4,human-resources,1
8ab0430102544ff293c575979824fcf4,telecommunications,5
8ab0430102544ff293c575979824fcf4,sales,5
8ab0430102544ff293c575979824fcf4,project-management,5
8ab5bcd9edbe473084de37d5d532fcde,business,2
8ab5bcd9edbe473084de37d5d532fcde,finance,4
8ab5bcd9edbe473084de37d5d532fcde,financial-services,5
8ab5bcd9edbe473084de37d5d532fcde,career,1
8ab5bcd9edbe473084de37d5d532fcde,college,1
8ab5bcd9edbe473084de37d5d532fcde,college-major,3
8ab9be1dd275458d9b956a705e65eac8,financial-services,5
8ab9be1dd275458d9b956a705e65eac8,information-technology-and-services,5
8ab9be1dd275458d9b956a705e65eac8,accounting,5
8ab9be1dd275458d9b956a705e65eac8,information-technology,5
8aef158c449549f0bc4627cabedbe2e4,healthcare,6
8aef158c449549f0bc4627cabedbe2e4,technology,1
8aef158c449549f0bc4627cabedbe2e4,medicine,5
8aef158c449549f0bc4627cabedbe2e4,college,1
8aef158c449549f0bc4627cabedbe2e4,higher-education,5
8aef158c449549f0bc4627cabedbe2e4,biology,1
8afdf873f15e4d228476c29f9c2b1b5c,information-technology,8
8afdf873f15e4d228476c29f9c2b1b5c,college,2
8afdf873f15e4d228476c29f9c2b1b5c,technology,9
8afdf873f15e4d228476c29f9c2b1b5c,computer-science,3
8afdf873f15e4d228476c29f9c2b1b5c,tech,1
8afdf873f15e4d228476c29f9c2b1b5c,research,1
8afdf873f15e4d228476c29f9c2b1b5c,education,1
8afdf873f15e4d228476c29f9c2b1b5c,science,1
8afdf873f15e4d228476c29f9c2b1b5c,computer,2
8afdf873f15e4d228476c29f9c2b1b5c,programming,1
8afdf873f15e4d228476c29f9c2b1b5c,biology,1
8b1a5bdf31d34897a8f9bb0e26bea87b,career-choice,1
8b1a5bdf31d34897a8f9bb0e26bea87b,hospital-and-health-care,5
8b1a5bdf31d34897a8f9bb0e26bea87b,nursing,6
8b1a5bdf31d34897a8f9bb0e26bea87b,career,1
8b1db6916f1441908fd60a4b63d23ae6,computer-science,1
8b1db6916f1441908fd60a4b63d23ae6,business,1
8b1db6916f1441908fd60a4b63d23ae6,computer,1
8b1db6916f1441908fd60a4b63d23ae6,computer-software,7
8b2426c8fa3c480e83f9bf62155e8f8a,career,2
8b2426c8fa3c480e83f9bf62155e8f8a,telecommunications,5
8b2426c8fa3c480e83f9bf62155e8f8a,technology,1
8b2426c8fa3c480e83f9bf62155e8f8a,college,1
8b30413febb749f582781486ea22f40b,healthcare,2
8b30413febb749f582781486ea22f40b,career,1
8b30413febb749f582781486ea22f40b,doctor,4
8b30413febb749f582781486ea22f40b,medicine,5
8b30413febb749f582781486ea22f40b,medical,2
8b30413febb749f582781486ea22f40b,college,3
8b30413febb749f582781486ea22f40b,nursing,1
8b30413febb749f582781486ea22f40b,engineering,1
8b30413febb749f582781486ea22f40b,scholarships,1
8b4b5c6fac504474ba55bb4ba7a47c36,computer-science,5
8b4b5c6fac504474ba55bb4ba7a47c36,business,5
8b4b5c6fac504474ba55bb4ba7a47c36,teacher,5
8b4b5c6fac504474ba55bb4ba7a47c36,college-major,5
8b4b5c6fac504474ba55bb4ba7a47c36,science,5
8b4b5c6fac504474ba55bb4ba7a47c36,telecommunications,5
8b4b5c6fac504474ba55bb4ba7a47c36,management,5
8b4b5c6fac504474ba55bb4ba7a47c36,internships,5
8b4b5c6fac504474ba55bb4ba7a47c36,college,5
8b4b5c6fac504474ba55bb4ba7a47c36,computer-software,5
8b4b5c6fac504474ba55bb4ba7a47c36,engineering,5
8b7157fd6a4f4c728017269d6471ce1a,career-choice,6
8b7157fd6a4f4c728017269d6471ce1a,management,1
8b7157fd6a4f4c728017269d6471ce1a,technology,1
8b7157fd6a4f4c728017269d6471ce1a,information-technology,7
8b7157fd6a4f4c728017269d6471ce1a,college,5
8b7585270a154348bb3aa8dfeecd1c4e,college,2
8b7585270a154348bb3aa8dfeecd1c4e,college-major,5
8b7585270a154348bb3aa8dfeecd1c4e,accounting,7
8b7585270a154348bb3aa8dfeecd1c4e,information-technology,5
8b7585270a154348bb3aa8dfeecd1c4e,business,2
8b7585270a154348bb3aa8dfeecd1c4e,internships,1
8b7585270a154348bb3aa8dfeecd1c4e,finance,1
8b7585270a154348bb3aa8dfeecd1c4e,career-counseling,1
8b7585270a154348bb3aa8dfeecd1c4e,college-advice,1
8b8fb278797543a4a13fe50b1be504fb,college-major,1
8b8fb278797543a4a13fe50b1be504fb,business,5
8b8fb278797543a4a13fe50b1be504fb,education,1
8b8fb278797543a4a13fe50b1be504fb,management,5
8b8fb278797543a4a13fe50b1be504fb,career,1
8b8fb278797543a4a13fe50b1be504fb,human-resources,5
8b8fb278797543a4a13fe50b1be504fb,college,3
8b8fb278797543a4a13fe50b1be504fb,leadership,5
8b931f8161304262ae22acef97c2c75b,project-management,1
8b931f8161304262ae22acef97c2c75b,telecommunications,1
8b931f8161304262ae22acef97c2c75b,career-choice,1
8b931f8161304262ae22acef97c2c75b,computer-software,1
8b931f8161304262ae22acef97c2c75b,healthcare,1
8b931f8161304262ae22acef97c2c75b,college,1
8b931f8161304262ae22acef97c2c75b,law,1
8b931f8161304262ae22acef97c2c75b,higher-education,6
8b931f8161304262ae22acef97c2c75b,information-technology,1
8bb7053b8fd94adf936c7944afb8661f,college,7
8bb7053b8fd94adf936c7944afb8661f,career,5
8bb7053b8fd94adf936c7944afb8661f,human-resources,5
8bb7053b8fd94adf936c7944afb8661f,finance,1
8bb7053b8fd94adf936c7944afb8661f,internships,1
8bc8d9d826fa4fe8bd24842d816ff015,technology,1
8bc8d9d826fa4fe8bd24842d816ff015,college,5
8bc8d9d826fa4fe8bd24842d816ff015,medicine,1
8bc8d9d826fa4fe8bd24842d816ff015,information-technology-and-services,5
8bc8d9d826fa4fe8bd24842d816ff015,doctor,1
8bc8d9d826fa4fe8bd24842d816ff015,career,5
8bd1e0ef71554da2a4d76ba0c4b15bf8,business,1
8bd1e0ef71554da2a4d76ba0c4b15bf8,management,5
8bd1e0ef71554da2a4d76ba0c4b15bf8,human-resources,6
8bd1e0ef71554da2a4d76ba0c4b15bf8,internships,5
8bd545ba8bd243369f55a1fe581efb1c,internships,1
8bd545ba8bd243369f55a1fe581efb1c,education-management,6
8bd545ba8bd243369f55a1fe581efb1c,science,1
8bd545ba8bd243369f55a1fe581efb1c,management,1
8be1f8044a844a6ab8e8a211e9af657d,medicine,1
8be1f8044a844a6ab8e8a211e9af657d,college,10
8be1f8044a844a6ab8e8a211e9af657d,scholarships,1
8be1f8044a844a6ab8e8a211e9af657d,career,3
8be1f8044a844a6ab8e8a211e9af657d,doctor,1
8be1f8044a844a6ab8e8a211e9af657d,nursing,1
8be1f8044a844a6ab8e8a211e9af657d,career-counseling,2
8be1f8044a844a6ab8e8a211e9af657d,higher-education,1
8be1f8044a844a6ab8e8a211e9af657d,college-advice,1
8c06c8e1863d4cc6905cee6c487a1e28,engineering,6
8c06c8e1863d4cc6905cee6c487a1e28,telecommunications,5
8c06c8e1863d4cc6905cee6c487a1e28,college,1
8c06c8e1863d4cc6905cee6c487a1e28,engineer,1
8c12160627e64788b7316d9d0ba3954a,management,1
8c12160627e64788b7316d9d0ba3954a,marketing-and-advertising,5
8c12160627e64788b7316d9d0ba3954a,business,1
8c12160627e64788b7316d9d0ba3954a,career,1
8c135c634fc14af2a15eb06303ca1f0b,scholarships,1
8c135c634fc14af2a15eb06303ca1f0b,college,2
8c135c634fc14af2a15eb06303ca1f0b,financial-services,1
8c135c634fc14af2a15eb06303ca1f0b,medicine,3
8c135c634fc14af2a15eb06303ca1f0b,nursing,1
8c135c634fc14af2a15eb06303ca1f0b,doctor,5
8c135c634fc14af2a15eb06303ca1f0b,medical,3
8c135c634fc14af2a15eb06303ca1f0b,finance,1
8c135c634fc14af2a15eb06303ca1f0b,teacher,1
8c1568a000904dec86e67eb03d210229,marketing,5
8c1568a000904dec86e67eb03d210229,human-resources,5
8c1568a000904dec86e67eb03d210229,management,5
8c1568a000904dec86e67eb03d210229,career,1
8c1ed7125e6840bd935fd317dd9fb219,marketing,1
8c1ed7125e6840bd935fd317dd9fb219,computer-software,1
8c1ed7125e6840bd935fd317dd9fb219,computer-science,2
8c1ed7125e6840bd935fd317dd9fb219,engineering,1
8c1ed7125e6840bd935fd317dd9fb219,marketing-and-advertising,1
8c1ed7125e6840bd935fd317dd9fb219,college,1
8c1ed7125e6840bd935fd317dd9fb219,internships,6
8c1ed7125e6840bd935fd317dd9fb219,business,5
8c1ed7125e6840bd935fd317dd9fb219,computer,1
8c1ed7125e6840bd935fd317dd9fb219,finance,1
8c1ed7125e6840bd935fd317dd9fb219,tech,2
8c31f553e3384887978f99e6abfa8757,medicine,10
8c31f553e3384887978f99e6abfa8757,college,2
8c31f553e3384887978f99e6abfa8757,medical,2
8c31f553e3384887978f99e6abfa8757,doctor,3
8c33363e3cb9495ea5220c40ba1de77e,psychology,5
8c33363e3cb9495ea5220c40ba1de77e,teaching,1
8c33363e3cb9495ea5220c40ba1de77e,college,7
8c33363e3cb9495ea5220c40ba1de77e,science,1
8c33363e3cb9495ea5220c40ba1de77e,business,1
8c33363e3cb9495ea5220c40ba1de77e,medicine,1
8c36a636da23472d914b44caec2fb70f,medicine,1
8c36a636da23472d914b44caec2fb70f,telecommunications,5
8c36a636da23472d914b44caec2fb70f,college,1
8c36a636da23472d914b44caec2fb70f,finance,1
8c36a636da23472d914b44caec2fb70f,scholarships,1
8c36a636da23472d914b44caec2fb70f,biology,1
8c5ea269b4dc4b60832832a3755ecfff,business,1
8c5ea269b4dc4b60832832a3755ecfff,internships,1
8c5ea269b4dc4b60832832a3755ecfff,college-major,2
8c5ea269b4dc4b60832832a3755ecfff,marketing,1
8c5ea269b4dc4b60832832a3755ecfff,career,5
8c5ea269b4dc4b60832832a3755ecfff,science,1
8c5ea269b4dc4b60832832a3755ecfff,college,5
8c5ea269b4dc4b60832832a3755ecfff,design,1
8c5ea269b4dc4b60832832a3755ecfff,psychology,2
8c5ea269b4dc4b60832832a3755ecfff,career-counseling,3
8c5ea269b4dc4b60832832a3755ecfff,career-choice,1
8c5ea269b4dc4b60832832a3755ecfff,teacher,1
8c6160739b8d4defa93b937f6698fd05,accounting,10
8c6160739b8d4defa93b937f6698fd05,finance,2
8c6160739b8d4defa93b937f6698fd05,business,7
8c6160739b8d4defa93b937f6698fd05,career-counseling,1
8c8fa1821cf242a7a609cae0780e6c74,teaching,2
8c8fa1821cf242a7a609cae0780e6c74,college,1
8c8fa1821cf242a7a609cae0780e6c74,teacher,1
8c8fa1821cf242a7a609cae0780e6c74,career,1
8c8fa1821cf242a7a609cae0780e6c74,computer,1
8c8fa1821cf242a7a609cae0780e6c74,business,1
8c8fa1821cf242a7a609cae0780e6c74,doctor,3
8c8fa1821cf242a7a609cae0780e6c74,management,1
8c9be8416d23485b9c767140c8f8ca4c,career-choice,2
8c9be8416d23485b9c767140c8f8ca4c,business,6
8c9be8416d23485b9c767140c8f8ca4c,finance,1
8c9be8416d23485b9c767140c8f8ca4c,internships,5
8c9be8416d23485b9c767140c8f8ca4c,psychology,1
8c9be8416d23485b9c767140c8f8ca4c,accounting,6
8c9be8416d23485b9c767140c8f8ca4c,college,2
8c9be8416d23485b9c767140c8f8ca4c,career,7
8ca0e5cb0ee743b792d90022587c1779,computer-science,1
8ca0e5cb0ee743b792d90022587c1779,college-advice,9
8ca0e5cb0ee743b792d90022587c1779,art,1
8ca0e5cb0ee743b792d90022587c1779,college,10
8ca0e5cb0ee743b792d90022587c1779,psychology,1
8ca0e5cb0ee743b792d90022587c1779,business,7
8ca0e5cb0ee743b792d90022587c1779,engineering,1
8ca0e5cb0ee743b792d90022587c1779,teacher,1
8ca0e5cb0ee743b792d90022587c1779,technology,1
8ca0e5cb0ee743b792d90022587c1779,science,1
8ca0e5cb0ee743b792d90022587c1779,career,2
8ca0e5cb0ee743b792d90022587c1779,career-counseling,1
8ca0e5cb0ee743b792d90022587c1779,medicine,1
8ca0e5cb0ee743b792d90022587c1779,career-choice,1
8ca0e5cb0ee743b792d90022587c1779,accounting,3
8ca0e5cb0ee743b792d90022587c1779,doctor,1
8ca0e5cb0ee743b792d90022587c1779,nursing,1
8ca0e5cb0ee743b792d90022587c1779,finance,5
8ca0e5cb0ee743b792d90022587c1779,scholarships,1
8ca0e5cb0ee743b792d90022587c1779,higher-education,2
8ca0e5cb0ee743b792d90022587c1779,education,1
8ca0e5cb0ee743b792d90022587c1779,sales,1
8ca0e5cb0ee743b792d90022587c1779,marketing,2
8ca0e5cb0ee743b792d90022587c1779,education-management,1
8ca0e5cb0ee743b792d90022587c1779,music,1
8ca0e5cb0ee743b792d90022587c1779,biology,1
8ca0e5cb0ee743b792d90022587c1779,computer,1
8ca76b2c856e4a27b7c4c7181fb3967e,engineer,5
8ca76b2c856e4a27b7c4c7181fb3967e,telecommunications,5
8ca76b2c856e4a27b7c4c7181fb3967e,engineering,5
8ca76b2c856e4a27b7c4c7181fb3967e,business,5
8ca76b2c856e4a27b7c4c7181fb3967e,management,5
8cb16e2e38c54645846f1fe73999aa7d,career-counseling,1
8cb16e2e38c54645846f1fe73999aa7d,college-major,1
8cb16e2e38c54645846f1fe73999aa7d,law,3
8cb16e2e38c54645846f1fe73999aa7d,college,1
8cb16e2e38c54645846f1fe73999aa7d,career,1
8ccdfb0e32274f9897e1b89b8c48201f,technology,5
8ccdfb0e32274f9897e1b89b8c48201f,design,5
8ccdfb0e32274f9897e1b89b8c48201f,management,5
8ccdfb0e32274f9897e1b89b8c48201f,biology,1
8ccdfb0e32274f9897e1b89b8c48201f,tech,5
8ccdfb0e32274f9897e1b89b8c48201f,science,6
8cdbd92d0e4f4d7987a8c3148e1897bb,information-technology-and-services,5
8cdbd92d0e4f4d7987a8c3148e1897bb,project-management,5
8cdbd92d0e4f4d7987a8c3148e1897bb,scholarships,1
8cdbd92d0e4f4d7987a8c3148e1897bb,management,1
8cdeec41de5d4893925deb57220a6d2a,business,2
8cdeec41de5d4893925deb57220a6d2a,finance,1
8cdeec41de5d4893925deb57220a6d2a,education-management,5
8cdeec41de5d4893925deb57220a6d2a,art,1
8cdeec41de5d4893925deb57220a6d2a,college,1
8cdeec41de5d4893925deb57220a6d2a,marketing,1
8cdeec41de5d4893925deb57220a6d2a,teaching,1
8cdeec41de5d4893925deb57220a6d2a,career-counseling,1
8ce1dca4e94240239e4385ed22ef43ce,design,2
8ce1dca4e94240239e4385ed22ef43ce,medicine,1
8ce1dca4e94240239e4385ed22ef43ce,engineer,1
8ce1dca4e94240239e4385ed22ef43ce,college,5
8ce1dca4e94240239e4385ed22ef43ce,computer-science,1
8ce1dca4e94240239e4385ed22ef43ce,business,1
8ce1dca4e94240239e4385ed22ef43ce,human-resources,1
8ce1dca4e94240239e4385ed22ef43ce,college-major,4
8ce1dca4e94240239e4385ed22ef43ce,art,10
8ce1dca4e94240239e4385ed22ef43ce,career-choice,10
8ce1dca4e94240239e4385ed22ef43ce,college-advice,3
8ce1dca4e94240239e4385ed22ef43ce,career,5
8ce1dca4e94240239e4385ed22ef43ce,music,3
8ce1dca4e94240239e4385ed22ef43ce,career-counseling,5
8ce1dca4e94240239e4385ed22ef43ce,psychology,4
8ce1dca4e94240239e4385ed22ef43ce,scholarships,1
8ce1dca4e94240239e4385ed22ef43ce,marketing,1
8ce1dca4e94240239e4385ed22ef43ce,finance,1
8ce1dca4e94240239e4385ed22ef43ce,higher-education,1
8ce69f84a9e64cd380278f165b823cd1,information-technology,5
8ce69f84a9e64cd380278f165b823cd1,research,5
8ce69f84a9e64cd380278f165b823cd1,management,5
8ce69f84a9e64cd380278f165b823cd1,leadership,5
8ce69f84a9e64cd380278f165b823cd1,marketing,5
8ce69f84a9e64cd380278f165b823cd1,sales,5
8ce69f84a9e64cd380278f165b823cd1,business,5
8ce69f84a9e64cd380278f165b823cd1,human-resources,5
8cf0e317dbb94e159958ad29dee4a4e1,career-counseling,5
8cf0e317dbb94e159958ad29dee4a4e1,accounting,5
8cf0e317dbb94e159958ad29dee4a4e1,career-choice,5
8cf0e317dbb94e159958ad29dee4a4e1,college,5
8d08ca5095c8457393382862bfae96b3,law,1
8d08ca5095c8457393382862bfae96b3,teaching,1
8d08ca5095c8457393382862bfae96b3,marketing,1
8d08ca5095c8457393382862bfae96b3,music,1
8d0a2162584043fbaa5b7345bda33669,college,6
8d0a2162584043fbaa5b7345bda33669,college-major,5
8d0a2162584043fbaa5b7345bda33669,education-management,5
8d0a2162584043fbaa5b7345bda33669,higher-education,5
8d0a435611bf4922919777c1e07b8ab1,accounting,1
8d0a435611bf4922919777c1e07b8ab1,hospital-and-health-care,10
8d0a435611bf4922919777c1e07b8ab1,college,5
8d0a435611bf4922919777c1e07b8ab1,career-counseling,1
8d0a435611bf4922919777c1e07b8ab1,college-major,3
8d0a435611bf4922919777c1e07b8ab1,medical,5
8d0a435611bf4922919777c1e07b8ab1,engineering,1
8d0a435611bf4922919777c1e07b8ab1,biology,5
8d0a435611bf4922919777c1e07b8ab1,career,5
8d0a435611bf4922919777c1e07b8ab1,career-choice,1
8d0a435611bf4922919777c1e07b8ab1,medicine,5
8d0a435611bf4922919777c1e07b8ab1,nursing,2
8d0a435611bf4922919777c1e07b8ab1,doctor,5
8d0a435611bf4922919777c1e07b8ab1,healthcare,5
8d0a435611bf4922919777c1e07b8ab1,science,2
8d1b8036728c4067a04086fb63cef4f7,scholarships,1
8d1b8036728c4067a04086fb63cef4f7,engineering,1
8d1b8036728c4067a04086fb63cef4f7,engineer,1
8d1b8036728c4067a04086fb63cef4f7,nursing,1
8d1b8036728c4067a04086fb63cef4f7,college-major,1
8d3d601dd0ff4becb60d8146f04d4b12,leadership,5
8d3d601dd0ff4becb60d8146f04d4b12,technology,5
8d3d601dd0ff4becb60d8146f04d4b12,sales,5
8d3d601dd0ff4becb60d8146f04d4b12,tech,5
8d3d601dd0ff4becb60d8146f04d4b12,telecommunications,5
8d3d601dd0ff4becb60d8146f04d4b12,management,5
8d3ef0dc41344b608c8b627a301e9576,medicine,1
8d3ef0dc41344b608c8b627a301e9576,doctor,1
8d3ef0dc41344b608c8b627a301e9576,college,1
8d3ef0dc41344b608c8b627a301e9576,healthcare,1
8d3ef0dc41344b608c8b627a301e9576,marketing-and-advertising,5
8d405d61516f419d9dd64c3fe7f22264,information-technology,5
8d405d61516f419d9dd64c3fe7f22264,college,1
8d405d61516f419d9dd64c3fe7f22264,marketing,6
8d405d61516f419d9dd64c3fe7f22264,business,1
8d44a3be2f91435d9349d29d83e2735e,career,1
8d44a3be2f91435d9349d29d83e2735e,career-counseling,1
8d44a3be2f91435d9349d29d83e2735e,career-choice,7
8d44a3be2f91435d9349d29d83e2735e,college,1
8d44a3be2f91435d9349d29d83e2735e,college-major,1
8d44a3be2f91435d9349d29d83e2735e,financial-services,5
8d44a3be2f91435d9349d29d83e2735e,college-advice,1
8d44a3be2f91435d9349d29d83e2735e,internships,1
8d4e87a7ebca413eb9c7fe46adbe1660,technology,1
8d4e87a7ebca413eb9c7fe46adbe1660,human-resources,1
8d4e87a7ebca413eb9c7fe46adbe1660,tech,1
8d4e87a7ebca413eb9c7fe46adbe1660,design,1
8d4e87a7ebca413eb9c7fe46adbe1660,computer,1
