id,pro_mentor,age,have_introduction,have_field,num_of_answers,avg_of_answer_score,avg_of_answer_body,num_of_groups,avg_of_group_members,num_of_emails,num_of_tags
680035ca00984ea98c451f5552b7101a,0,16234,1,1,0,0.0000,0.0000,0,0.0000,154,7
6803f143859d4b599a2b90ae85eb1e4d,0,14214,1,1,1,1.0000,113.0000,0,0.0000,94,4
6804f8b34cd9457fb3f1bbd6ee0f4fa9,0,15274,1,1,47,0.1277,483.5532,0,0.0000,199,18
6806eb65d3714622bd3b0c47bb7e9342,0,25652,1,1,5,1.0000,833.4000,0,0.0000,54,7
6808224fc3c9431289889ebedf4718e8,0,31940,1,1,0,0.0000,0.0000,0,0.0000,41,1
680912bac5064519bb234458c3d7c0ae,0,11928,1,1,0,0.0000,0.0000,0,0.0000,15,5
680c1d0cde5344c18a05ed60ee519a48,0,11915,1,1,0,0.0000,0.0000,0,0.0000,75,5
680d97df6fc848d3acd3c1a21c3d1846,0,31870,1,1,0,0.0000,0.0000,0,0.0000,117,1
68152e94e9f5403181e446e3bb4422da,0,12289,1,1,1,0.0000,642.0000,0,0.0000,1,4
681a7c07b32a46aca9a8962a6f56b2c7,0,50179,1,1,0,0.0000,0.0000,0,0.0000,169,13
681bb845d9664663b15847e9af0839f5,0,10182,1,1,0,0.0000,0.0000,0,0.0000,1,1
681be30bf5454056902a709d6d3e3a08,0,17246,0,0,0,0.0000,0.0000,0,0.0000,8,5
68240afecf044cb6818f65e921655267,0,13546,1,0,1,0.0000,941.0000,0,0.0000,62,4
6826a29c25504980949b5c10bd30f623,0,48553,1,1,1,1.0000,1135.0000,0,0.0000,7,15
68288ad068e9460993bd382c311c6a03,0,11912,1,1,0,0.0000,0.0000,0,0.0000,1,1
682a9835f33e43a1bcd45f73caa60762,0,13902,0,0,2,0.0000,436.0000,0,0.0000,43,4
682c224f429a4878948c20b74fb1fdb7,0,12440,1,1,2,0.0000,640.0000,0,0.0000,35,5
682ef4f833a646e5922d9846f4940b7f,0,28949,1,1,0,0.0000,0.0000,0,0.0000,55,12
682f3c8246ce49819324d6b9fc88cbb2,0,30891,0,0,1,0.0000,405.0000,0,0.0000,0,0
682f96e5436d474982d0fc33f5415218,0,32214,1,1,0,0.0000,0.0000,0,0.0000,30,1
683097dc03c4440aa163593a628e0f3a,0,31574,1,1,4,0.5000,103.7500,0,0.0000,23,1
68315f0c4899423b87ef3dbe31213f2d,0,13274,1,1,0,0.0000,0.0000,0,0.0000,13,1
6835dcc0c0194db8992820026a95871a,0,33290,1,1,0,0.0000,0.0000,0,0.0000,99,2
68399ff7b1e5455e976ee8593a9c63f5,0,12600,0,0,1,0.0000,428.0000,0,0.0000,47,6
68404e2830244b1dad584e32d2fbfd11,0,55255,1,1,0,0.0000,0.0000,0,0.0000,615,19
6840f85b173049a0ab43fdf85415b57f,0,12480,0,1,0,0.0000,0.0000,0,0.0000,0,1
6846662e5bc142ef8868eac06632dc3b,0,11093,1,1,0,0.0000,0.0000,0,0.0000,3,1
6847e217f0d942a5b7c492131e47aa84,0,22104,1,1,0,0.0000,0.0000,0,0.0000,34,9
6849773f21924dc6ae0b96fb1789c009,0,16756,1,1,2,0.0000,507.0000,0,0.0000,7,15
684b7e1bbcdc4c2ea88f8d537f093ca8,1,14436,1,1,0,0.0000,0.0000,0,0.0000,13,5
6850dd94ca084b9fb71c11bae56a385e,0,18774,1,1,0,0.0000,0.0000,0,0.0000,3,1
68534bff5c8f495ca0f17c12c1a79af3,0,23537,1,1,0,0.0000,0.0000,0,0.0000,4,1
68553a6630d6495ba9d7f9c2c1952943,0,10564,1,1,0,0.0000,0.0000,0,0.0000,5,5
68575b155d36412da68d71eb34c47c3a,0,28210,1,1,0,0.0000,0.0000,0,0.0000,87,9
68580593bf5544d9a9efec5064b90d81,0,25233,1,1,0,0.0000,0.0000,0,0.0000,0,1
685d794d4da64cc39b63a103525a8204,0,10377,1,0,0,0.0000,0.0000,0,0.0000,0,0
685ff384d93143e1905e082eb41fcf77,0,17819,1,1,3,0.0000,517.0000,0,0.0000,10,1
686481f0c10942f3a970fac0c9d0e952,0,8178,1,1,1,0.0000,688.0000,0,0.0000,4,4
6867fd1fa49d493d94c4b1a9bf888ad7,1,28687,1,1,1,0.0000,1603.0000,0,0.0000,85,1
6868780cab2f4dc58689aea2842854cc,0,17801,1,1,1,0.0000,22.0000,0,0.0000,5,1
686b39d597f84ec49c9c45bc0a55a669,0,8429,1,1,0,0.0000,0.0000,0,0.0000,2,1
686b7d89d1324ad0a8f19ad38fbb81a6,1,39172,1,1,0,0.0000,0.0000,0,0.0000,99,2
686ca823b50c4eb89e898dc2c5145092,0,14067,1,1,1,0.0000,418.0000,0,0.0000,82,2
686cd8042b404ca99855758afcf57a3e,0,15546,1,1,0,0.0000,0.0000,0,0.0000,1,1
686cdad0118e4ee5a2371d5f85c319cb,0,24284,1,1,0,0.0000,0.0000,0,0.0000,5,1
686e1d08833b4a9689ea6a9bfad19262,0,15781,1,1,0,0.0000,0.0000,0,0.0000,3,1
686fbbfcfec04f02af35faf3abb050ae,0,34374,1,1,0,0.0000,0.0000,0,0.0000,58,2
68730175234c4a6faa0e51f2b6564d28,0,28256,0,1,0,0.0000,0.0000,0,0.0000,132,3
6873cf158af34692a027ba0780ce4bd9,0,9428,1,1,1,0.0000,428.0000,0,0.0000,3,3
687611d095394bed93fe7fe1680b84d2,0,9916,1,1,0,0.0000,0.0000,0,0.0000,17,7
68774cc3815c4b2297e65142379b0e2b,0,25434,1,1,0,0.0000,0.0000,0,0.0000,6,2
6877d790e8e04303916865c406ec5202,0,55084,1,1,3,1.6667,864.0000,0,0.0000,274,29
68782b5471564ee586c19b5b2792807a,0,11041,1,1,0,0.0000,0.0000,0,0.0000,0,1
68789dfd880f47d0ae86a79249658e6e,0,13443,1,1,0,0.0000,0.0000,0,0.0000,1,1
6879b62491a64a4aaf3af94692d05f8b,1,20096,1,1,0,0.0000,0.0000,0,0.0000,1,2
6879b6bd512a4fffa74d829efcdc58b4,0,31933,1,1,0,0.0000,0.0000,0,0.0000,42,1
687c89bdb9104843ae6594c0ae0c5f86,0,15731,1,1,0,0.0000,0.0000,0,0.0000,17,7
687d4ef7fbe94345b680f473508e7917,0,19773,1,1,3,0.0000,696.0000,0,0.0000,83,3
687e8baaf69b4816ae9643933679799e,0,10406,1,1,0,0.0000,0.0000,0,0.0000,1,1
688209e141b542ed92bf9c18e3af4239,0,16182,1,0,0,0.0000,0.0000,0,0.0000,4,1
68840fda530b4cc6b2febaebcc20d211,0,8360,1,1,2,0.0000,663.0000,0,0.0000,6,5
6885a7da58984f608c386d333ecab1d5,0,18319,1,1,0,0.0000,0.0000,0,0.0000,1,3
688c978afd0941b3bc29024ee62a11e2,0,19470,1,1,0,0.0000,0.0000,0,0.0000,1,1
688e670f4f324ad693c7fdc00dc058d4,0,20065,1,1,2,1.5000,1158.0000,0,0.0000,210,6
68903a8b46e64342b3dbf680f48bb703,0,23395,1,1,0,0.0000,0.0000,0,0.0000,117,1
6890e91d70644720a7c09cc8b38f0c6f,0,19012,1,1,1,0.0000,763.0000,0,0.0000,54,1
68911530f104423e9083879e635a65df,0,15144,1,1,1,0.0000,227.0000,0,0.0000,3,5
689547ca55da402fba808a805cdde4b8,0,12100,0,1,0,0.0000,0.0000,0,0.0000,0,1
689568e3688440ee9add00d7a38114a3,0,10571,1,1,0,0.0000,0.0000,0,0.0000,32,1
6896d70a176749fe870f69b04816b58c,0,15319,1,1,1,0.0000,829.0000,0,0.0000,9,11
6897a0842a2b458499fed04c68de8cbb,1,14935,1,1,14,0.0000,624.5000,0,0.0000,56,17
6897a38b92f84992863fbb9a1d051ff1,0,10209,1,1,1,0.0000,517.0000,0,0.0000,3,5
6897fa098cb040a59d657cc659b93f5a,1,11542,1,1,1,1.0000,1578.0000,0,0.0000,94,4
6898331ab6d141858534b0b706c0fafc,0,32762,1,1,0,0.0000,0.0000,0,0.0000,2,1
689977d86f5e445f88e74b0c6983bd6a,0,12375,1,1,0,0.0000,0.0000,0,0.0000,50,1
6899b4e2d03e43499dc480282e2c6867,0,23915,1,1,3,0.6667,643.6667,0,0.0000,48,4
689a45fde3de4a47868c53d00a209b4d,0,33746,1,1,0,0.0000,0.0000,0,0.0000,31,4
68a4f3184dd945cb86c583fe26b7f172,0,12970,1,1,1,0.0000,112.0000,0,0.0000,26,15
68a8b32895dd48dfa509d2d9b7208973,0,24129,1,1,1,1.0000,600.0000,0,0.0000,18,2
68ada521fec7472a8e9c32dd611d264a,0,13109,1,1,0,0.0000,0.0000,0,0.0000,7,8
68b1da997d964c99aea3df4cc248e56d,0,25715,1,1,0,0.0000,0.0000,0,0.0000,4,1
68b1eef043174e769dd94984bcd2b9d1,0,32427,1,1,0,0.0000,0.0000,0,0.0000,43,3
68b3a3077ff04a1b9c3c3a6b4c93d2b6,0,15578,1,1,0,0.0000,0.0000,0,0.0000,3,1
68b5d6928f664e6b8bac931a8844a989,0,8805,1,1,0,0.0000,0.0000,0,0.0000,1,1
68b5ebf58c09467f88e4689a58a92046,0,16116,1,1,0,0.0000,0.0000,0,0.0000,11,1
68b68dd2e2cb4d72aaf0dd2aca9091ba,0,9918,1,1,0,0.0000,0.0000,0,0.0000,8,5
68b79d522f8f483cae268df30e04db5b,0,20616,1,1,1,0.0000,804.0000,0,0.0000,48,1
68b9b55febe146149fe665f58f52807b,0,32947,1,1,0,0.0000,0.0000,0,0.0000,32,1
68bbd28f10d74f58be4e43d1e880fd03,0,8254,1,1,1,0.0000,492.0000,0,0.0000,4,3
68bd633e25564373b32462f4f08c8de0,0,19637,1,1,0,0.0000,0.0000,0,0.0000,4,1
68c32cdaaa5848f79883d94fc52db158,0,31452,1,1,3,0.6667,385.0000,0,0.0000,21,4
68cadcdef7f847b0b913d62fff798b84,0,25220,1,1,0,0.0000,0.0000,0,0.0000,42,1
68ccc44bc6074adc8e569775eaae82e6,0,31837,1,1,0,0.0000,0.0000,0,0.0000,32,2
68cd0ccc4c544131b1f35ae9c07b060b,0,30257,1,1,0,0.0000,0.0000,0,0.0000,0,1
68cd1965c38543f8bab5c3aaa512910c,0,18585,1,1,0,0.0000,0.0000,0,0.0000,75,4
68ce86c58a0f41d0ba4010bc65a92f05,0,25393,1,1,0,0.0000,0.0000,0,0.0000,0,0
68d0ffb66f584f99b5ae61b50b1529de,0,9365,1,1,0,0.0000,0.0000,0,0.0000,1,3
68d42dd5ba3a42a3af9432031d88ad81,0,12416,1,1,0,0.0000,0.0000,0,0.0000,0,1
68d91f3ac5634fada9e6efea2ed21414,0,33627,1,0,0,0.0000,0.0000,0,0.0000,0,0
68dac0e4dd1f45b6a8a475b88e197a3b,0,12185,1,1,0,0.0000,0.0000,0,0.0000,0,0
68dca5a42a034fb789b9c3a388b6a850,0,9506,1,1,1,0.0000,185.0000,0,0.0000,2,3
68dca98e32cd4b23a2caba56394f1dfa,0,16307,1,1,0,0.0000,0.0000,0,0.0000,190,7
68dd00eb333e42b29638c266456fa6ae,0,28860,1,1,0,0.0000,0.0000,0,0.0000,47,7
68dd845397354a808ec9971488190426,1,14577,1,1,25,0.0000,473.0800,0,0.0000,1,3
68e35c55b04b4bf2807fa995c94c485e,0,15631,1,1,2,0.0000,234.5000,0,0.0000,85,5
68ea9b7cbfa8474eb60f1b39be1b1b71,0,29550,1,1,4,0.0000,480.0000,0,0.0000,21,1
68ecc66323b8418092fdd724aaf5be94,0,70267,1,1,8,2.0000,743.3750,0,0.0000,44,2
68f0c9d5cec047c290ab1a6054931f8e,0,13414,1,1,0,0.0000,0.0000,0,0.0000,0,3
68f19a00d5f54270a9aaf7bd038ad1ac,0,9048,1,1,0,0.0000,0.0000,0,0.0000,0,1
68f62c5e2c4c4bbcae99bd4840e4286c,0,56284,1,1,0,0.0000,0.0000,0,0.0000,467,22
68fa2693ee314746adac229c3d93feca,0,10296,1,1,0,0.0000,0.0000,0,0.0000,15,1
68fc3399676e46febec2f8e35f4c28ec,0,11957,1,1,0,0.0000,0.0000,0,0.0000,2,1
68fe047e9b3247818b64b85d05847e16,0,33290,1,1,1,0.0000,663.0000,0,0.0000,24,3
69000852ebe0418993d7a767ac870d6f,0,30784,1,1,0,0.0000,0.0000,0,0.0000,7,2
690184849c614edaaed6b414465d4a5a,0,41196,1,1,1,0.0000,1058.0000,0,0.0000,95,17
690502676b054156a90da932f7a6f5cb,0,18893,1,1,0,0.0000,0.0000,0,0.0000,45,1
69054ac565c94d398a28f20a52c5b390,0,14289,1,1,0,0.0000,0.0000,0,0.0000,2,4
6907f133f2264921a3726a46d94aaa4f,0,40700,1,1,1,0.0000,2167.0000,0,0.0000,206,13
69091aabf9cf4f14acf5de82ae9b736e,0,10250,1,1,0,0.0000,0.0000,0,0.0000,0,1
690c4ab2b12c4973a8e8bd28135181d3,0,34008,1,1,0,0.0000,0.0000,0,0.0000,4,1
690e04fe18164dd8a8ede6d738456391,0,10105,1,1,0,0.0000,0.0000,0,0.0000,36,10
690e53ecd7e04ba5924afe5c933ee5d0,0,10557,1,1,0,0.0000,0.0000,0,0.0000,38,1
6911bcaf77db4cd993f2485f070ed645,0,46557,1,1,0,0.0000,0.0000,0,0.0000,434,16
6913f06b4cd244548561d9fd725a348f,0,11379,0,0,0,0.0000,0.0000,0,0.0000,0,0
6914537701b64f41a1ced24b17ecf83e,0,11188,1,1,5,0.0000,1367.6000,0,0.0000,85,18
69162abce954472fa69df63f40c2c6c7,0,10564,1,1,0,0.0000,0.0000,0,0.0000,5,2
6918e606417e47528f754bd5662c3459,0,28252,1,1,0,0.0000,0.0000,0,0.0000,131,3
691ae312ff0f4b0e992cae384ba339bc,0,28591,1,1,6,0.1667,484.6667,0,0.0000,364,5
691b277ea9e141c2ad26099374dd9e7f,0,14330,1,1,0,0.0000,0.0000,0,0.0000,96,2
691cb918820d49f28902155b8a24633a,0,15410,1,1,3,0.0000,554.6667,0,0.0000,17,6
691fba61b8d0491c8ad80cadb4828655,0,8187,1,0,2,0.0000,612.5000,0,0.0000,0,0
6924249504c64e2c8ad33723fe9205b7,0,12360,1,1,0,0.0000,0.0000,0,0.0000,12,6
6925cf6e68794051969ac2ae39eda4f1,0,68981,0,0,1,3.0000,397.0000,0,0.0000,0,0
6927cb896e514b9bab4af5d3144d56ab,0,23216,0,0,0,0.0000,0.0000,0,0.0000,0,0
693527fca14649fab550beba628a54af,0,10291,1,1,0,0.0000,0.0000,0,0.0000,0,2
69379a8ec011448d9c14501a7f44d55b,0,25689,1,0,6,0.0000,541.1667,0,0.0000,52,3
6938283635004fe49961bf8c64f6bb43,1,16399,1,1,32,0.2500,2313.1875,1,10.0000,179,11
693829669e7144989a28f2b2a52163eb,0,17848,1,0,0,0.0000,0.0000,0,0.0000,0,0
693b20d3ef204d779bc9ffa33bc0bfe2,0,12055,0,0,0,0.0000,0.0000,0,0.0000,0,0
693cd2fda35e44db81a1f8e56e42516e,0,31231,1,1,0,0.0000,0.0000,0,0.0000,14,3
69409db2d539445488f5d4899682418b,0,33749,1,1,0,0.0000,0.0000,0,0.0000,3,1
6941b65e77354e54a07a589b9ee6eda6,0,15743,1,1,0,0.0000,0.0000,0,0.0000,3,1
69430b331acb415c91c46df032cc38b4,0,16257,1,1,0,0.0000,0.0000,0,0.0000,0,6
6943c02aef364b7e8f5dd427ffa2c50b,0,8235,1,1,0,0.0000,0.0000,0,0.0000,0,1
694408576e384f77ac6ff359c946c0ea,1,14956,1,1,1,0.0000,2366.0000,0,0.0000,196,11
694440164f6d43a3a06366cb7248e2e8,0,29672,1,1,0,0.0000,0.0000,0,0.0000,2,1
6944fa46844d422caee0529f649064c8,0,14951,1,1,0,0.0000,0.0000,0,0.0000,14,1
694760157c524ee2a99f35caca8ae8b4,0,34898,1,1,0,0.0000,0.0000,0,0.0000,711,11
69485f5c8e9b42318abcbb63bef50f5d,0,8646,1,1,0,0.0000,0.0000,0,0.0000,1,1
694b1f54ad5845b9901914fc4b522a49,0,36460,1,1,0,0.0000,0.0000,0,0.0000,8,1
695368b9ca2c4768a9114ceadcf4651a,0,12050,1,1,0,0.0000,0.0000,0,0.0000,0,9
6954091ba35546aeb567f2792f317142,0,35729,1,1,0,0.0000,0.0000,0,0.0000,187,5
69550c94dee243d2a01ce4ec9662b02c,0,41025,1,1,2,0.0000,531.5000,0,0.0000,126,22
695a0ab1690c4035b096ec2785041713,0,13946,1,1,2,3.5000,1591.5000,0,0.0000,1,1
695c7f682224470ea7e920f269f6e7f0,0,16585,1,1,0,0.0000,0.0000,0,0.0000,2,1
695eaecae0414cbcb6edab0a36e0e8a5,0,15012,1,1,0,0.0000,0.0000,0,0.0000,1,1
69602a7a245247fa8353ae7e155981b0,0,38977,1,1,1,0.0000,1016.0000,0,0.0000,71,5
6961ec2f9ead4a028460d6304bf729e4,0,31750,1,1,0,0.0000,0.0000,0,0.0000,114,3
696436c51d0045e7b03c8c72b364eac7,0,10377,1,1,2,0.0000,1680.5000,0,0.0000,51,15
6965ebc08bc8448795541654a7ca115a,0,19518,1,1,16,0.0000,509.5625,0,0.0000,296,23
696ab8a18cfe40d4af4856e3fa81a0fe,0,11976,1,1,0,0.0000,0.0000,0,0.0000,7,5
696c8af508d44f2cba4d732139728e60,0,9870,0,1,0,0.0000,0.0000,0,0.0000,0,1
696db40f21334057822f6021e6cb3d96,0,8212,1,1,0,0.0000,0.0000,0,0.0000,3,1
697047e316a64819b479bdbd3018be8f,0,9069,1,1,0,0.0000,0.0000,0,0.0000,1,1
69709b6a224b42c6ac4e490c4b8dcd93,0,32952,1,1,0,0.0000,0.0000,0,0.0000,62,1
6970e24dae204e9999441084bdfcf599,0,46989,1,1,0,0.0000,0.0000,0,0.0000,192,23
6976622ec9ce4f2ab944bcbff55f0c13,0,16323,1,1,0,0.0000,0.0000,0,0.0000,1,4
698767d88cca4b9dbac9d84c1c88e909,0,33402,0,0,0,0.0000,0.0000,0,0.0000,240,2
69891a84a972492a852245b7f021083b,0,18746,1,1,0,0.0000,0.0000,0,0.0000,0,2
698fd30204ff4d00b54c0db00d405f00,0,12624,1,1,0,0.0000,0.0000,0,0.0000,1,1
6991b036c257453683f4d7f0942b619a,0,29437,1,1,1,0.0000,496.0000,0,0.0000,8,1
69a0079e5625471a9a5ca9576bad59f4,0,20170,1,1,7,1.1429,639.2857,0,0.0000,276,10
69a949ed7c7e4d86a5a03e72ea7ae8ef,1,8142,1,1,0,0.0000,0.0000,0,0.0000,4,6
69a9ca3058894be3aa849a2d622cdd13,0,14961,1,0,1,0.0000,347.0000,0,0.0000,52,5
69aa95978e334eb7ab05d77a816ccc43,0,54774,1,1,3,1.0000,728.3333,0,0.0000,298,5
69b102aa655b4a26a1a65d2aba444fe3,0,9677,1,1,1,0.0000,483.0000,0,0.0000,1,4
69b392b39d3d47b28405a7ac894ab4e2,0,31685,1,1,3,0.6667,887.0000,0,0.0000,131,6
69b626c45c9a4cc0b5c8e457be50a703,0,11290,1,1,1,0.0000,99.0000,0,0.0000,0,5
69b9668a07da4668b7e8fa079c76d197,1,8231,1,1,2,0.0000,1872.5000,0,0.0000,3,33
69bc891d18f94347b202823b3cdca59d,0,36385,1,1,3,1.0000,1342.0000,0,0.0000,58,8
69c49c2b3f1746908c2fc2f571ca1f18,0,33050,1,1,0,0.0000,0.0000,0,0.0000,286,6
69c72e6794ee493e9bbd3e8c7011985a,0,16233,1,1,0,0.0000,0.0000,0,0.0000,169,24
69ca5bb9eab743b18922a55cd057770d,0,9773,1,1,0,0.0000,0.0000,0,0.0000,1,1
69cc9b347c4f403e99d50f96bc8b7085,1,36146,1,1,8,0.3750,1527.7500,0,0.0000,435,4
69cda8e3737f4520b7662ae09c650747,0,31949,1,1,2,0.0000,1762.5000,0,0.0000,187,9
69cefe5a86464162ba05cae803dd5d04,0,14786,1,1,0,0.0000,0.0000,0,0.0000,0,1
69d59f82b13946aab2f3a591a5886215,0,31734,1,1,2,3.0000,1855.0000,0,0.0000,16,1
69d78c8bb0e840dab65d6641bd903214,0,15200,1,1,1,1.0000,2545.0000,0,0.0000,9,2
69d7a78b52b448139586c5939257bdcb,0,24891,1,1,2,0.0000,467.0000,0,0.0000,135,2
69dd94c251434a7f9f7a9b70e0299a0e,0,25266,1,1,0,0.0000,0.0000,0,0.0000,98,1
69debcf06f4a40018dc786df70d8bb48,0,25827,1,1,0,0.0000,0.0000,0,0.0000,7,1
69e620c275544f8f9220c4634262ae69,0,17789,1,1,0,0.0000,0.0000,0,0.0000,59,3
69e7bca9c59c467bbc9750fbac4ebbbe,0,29578,1,1,0,0.0000,0.0000,0,0.0000,5,1
69e907be66b0420b99a84ac10f412a46,0,35346,1,1,4,1.7500,1398.5000,0,0.0000,17,2
69ead4ee94e843f282b92f263730a22c,0,25853,1,1,0,0.0000,0.0000,0,0.0000,102,4
69eb3817e9744ac281f061a975f80114,0,12288,1,1,0,0.0000,0.0000,0,0.0000,1,3
69f1d6c10c9a461f9f2862b61b1d3e35,0,19759,1,1,1,0.0000,1005.0000,0,0.0000,95,14
69f47941a0a746a48c7ddddf394432ab,0,34110,1,1,0,0.0000,0.0000,0,0.0000,63,3
69f58de8657d4cd4abd8f13724eec865,0,21102,1,0,9,0.2222,490.7778,0,0.0000,33,4
69f744c8369943f2844b1a86b0ee944d,0,9887,1,1,0,0.0000,0.0000,0,0.0000,2,6
69f78bf3ed794fceba40aa7a5548aead,0,15505,1,1,0,0.0000,0.0000,0,0.0000,74,1
69f8129bbbcc4efab0c2df75bac6734e,0,11230,1,1,0,0.0000,0.0000,0,0.0000,4,1
69f831b036824cfb9f87fb40a9d6cf9f,0,29551,1,1,3,0.3333,744.3333,0,0.0000,3,1
69fab14dcb0d486094f53751290519b7,0,13543,0,0,1,0.0000,682.0000,0,0.0000,7,3
69fbe3b7265f4bf397ec4423a0a19a9b,0,17430,1,1,0,0.0000,0.0000,0,0.0000,0,1
69ff1258d518420fbff9d88c7393f180,0,11760,1,1,3,0.0000,419.0000,0,0.0000,0,1
6a023e22e10842f288c0afb5acd4f716,0,34705,1,1,2,0.0000,625.5000,0,0.0000,122,9
6a045ee9dfab4e339cb2e8b3ddff1cb4,0,29548,1,1,5,0.2000,745.0000,0,0.0000,21,1
6a04b213986c447da12f407f8a98ce80,0,13879,1,1,6,0.8333,742.1667,0,0.0000,42,5
6a0636925d914f84b104fa9aa605db56,0,23388,1,1,0,0.0000,0.0000,0,0.0000,0,1
6a0a1c85d70e4add894b7f3d796b91eb,0,8572,1,1,3,0.0000,1389.3333,0,0.0000,9,14
6a0bf07f3bc44b9b930aa60fa652141f,0,10561,1,1,0,0.0000,0.0000,0,0.0000,37,1
6a0c76b850424e678348c6e63e961330,0,19491,1,1,1,0.0000,856.0000,0,0.0000,0,12
6a138b630532482da1f68dbc037675c6,0,17752,1,1,2,0.0000,10.0000,0,0.0000,10,1
6a19068412da4a55bd37afb318ab549b,0,22563,1,1,1,0.0000,400.0000,0,0.0000,79,1
6a1aabc535a949e285194cbd625e5b8b,0,16304,1,1,0,0.0000,0.0000,0,0.0000,122,5
6a1b57081e7e46dabf5379be33f8f57a,0,33116,1,1,1,0.0000,1270.0000,0,0.0000,78,2
6a1c0a35fe564937a9bec228a6cef851,0,25194,1,1,0,0.0000,0.0000,0,0.0000,17,1
6a1c1435ba3e4d668d39d531940f595f,0,23377,1,1,3,0.0000,424.3333,0,0.0000,16,1
6a1ce3213c644dc5ac001af2e6a2d507,0,19325,1,1,0,0.0000,0.0000,0,0.0000,79,7
6a1fd36949a04c7dbd45260e36c6895e,0,31448,1,1,1,1.0000,1966.0000,0,0.0000,83,4
6a21c0edc4664065ab8e1a502a38392a,0,16420,1,1,0,0.0000,0.0000,0,0.0000,1,1
6a250d9a143649a69b919fded854b2c1,1,36270,1,1,0,0.0000,0.0000,0,0.0000,6,1
6a25676564714cba9edd58d4fbe6f47f,0,35264,1,1,0,0.0000,0.0000,0,0.0000,55,5
6a260ca99def4f6c9c2b8a3b0982840f,0,14932,1,0,0,0.0000,0.0000,0,0.0000,0,0
6a2e43f0045942629120881f22de14b8,0,16324,1,1,0,0.0000,0.0000,0,0.0000,0,1
6a324823618c4e79b844ad978686c52a,0,29594,1,1,5,0.6000,1189.0000,0,0.0000,251,8
6a324e86f58341d5bf042b2ca9bfea3a,1,8058,1,1,1,0.0000,164.0000,0,0.0000,1,6
6a357ba06814440f813aa65add46fd0c,0,18319,1,1,4,1.0000,1718.0000,0,0.0000,16,3
6a3657261b2c47ae86051c7a7f6c2131,0,15078,0,1,0,0.0000,0.0000,0,0.0000,0,1
6a36ec926eb847288ab831d77585515a,0,8163,1,1,1,0.0000,684.0000,0,0.0000,0,0
6a37381d8c314f449a18c37e90605df7,0,11386,1,1,0,0.0000,0.0000,0,0.0000,4,5
6a388a0aecba4e25a7c06cb389577386,0,15890,1,0,64,0.1250,419.2500,0,0.0000,104,8
6a3a6a7dbf1143a8a2cdf4254a849072,0,17281,1,1,0,0.0000,0.0000,0,0.0000,4,1
6a43ae7151d94a15a669764b1278a548,1,19283,1,1,1,0.0000,2934.0000,0,0.0000,80,6
6a471a70c7c842eaa210ccd12e4e97d5,0,15104,1,0,4,0.2500,738.2500,0,0.0000,0,0
6a483274b55d46f3836b9533210d5857,0,8207,1,1,0,0.0000,0.0000,0,0.0000,0,1
6a4fe3b5ac064e6db6540cd3186a91d2,0,19781,1,1,1,0.0000,560.0000,0,0.0000,37,1
6a505ff9f5024928a100150d36273803,1,13708,1,1,3,0.0000,991.0000,0,0.0000,134,1
6a5137a151dd44aebb2c0d61d25a9cae,0,9359,1,1,0,0.0000,0.0000,0,0.0000,12,7
6a5229aaf8fb44669e95016bc8149d92,0,23361,1,1,0,0.0000,0.0000,0,0.0000,2,1
6a5479ca0e7a490c80257851178a04d2,1,16308,1,0,1,1.0000,1358.0000,0,0.0000,100,3
6a551fda6a564e0698999e2edf0049dd,0,16492,1,1,16,0.1875,346.5000,0,0.0000,119,5
6a6059eb4f9f4a208918d138bb24cda4,0,23826,1,1,0,0.0000,0.0000,0,0.0000,14,1
6a6092272b6f4e9da0742f09a7594c6d,0,31828,1,0,0,0.0000,0.0000,0,0.0000,0,0
6a61815bec8c4bf1b8a2ace218277845,0,30340,1,1,0,0.0000,0.0000,0,0.0000,142,4
6a6615e38663473aa59213142a03d94a,0,23046,1,1,6,0.5000,540.6667,0,0.0000,4,1
6a6bfb824bda46f98ad5268d4d8fcc7e,0,13759,1,1,0,0.0000,0.0000,0,0.0000,16,1
6a6c2a2a33f7466d8a8a82118a135e61,0,12237,1,1,0,0.0000,0.0000,0,0.0000,0,0
6a6ece605e8545979c741221e9d83ebf,0,8070,1,1,0,0.0000,0.0000,0,0.0000,0,0
6a73df8a7a78403694fd714fa948f592,0,22165,1,1,1,0.0000,714.0000,0,0.0000,2,1
6a7459cd66424560ad242791b0d2734f,0,16323,1,1,1,1.0000,542.0000,0,0.0000,52,15
6a77c391f6e845dda339ca330a8a2a35,0,10019,1,1,1,0.0000,383.0000,0,0.0000,36,8
6a7993bc992643e897deb0ff3c988ff4,0,25797,1,1,0,0.0000,0.0000,0,0.0000,7,5
6a7b5c4b2d8e434b84688c0d4cc30067,0,27850,1,1,2,0.0000,1101.5000,0,0.0000,12,4
6a82a12cf8e44b1199b6b4013a1d4bde,0,31792,1,1,1,0.0000,24.0000,0,0.0000,36,1
6a833a0a9c3944b7b815a09aea340d34,0,15268,1,1,0,0.0000,0.0000,0,0.0000,3,1
6a8b7943e3af4d3b925418f6b43fc6db,0,8047,1,1,0,0.0000,0.0000,0,0.0000,0,3
6a8cf8a06e5e477db7759be488fe3735,0,20286,1,1,2,0.0000,356.5000,0,0.0000,63,3
6a8dbeeea700472691c53ed1acae1828,0,9635,1,1,0,0.0000,0.0000,0,0.0000,0,1
